-0.236702   -0.756574   -12.1828   12.2093
0.164166   -0.305171   -0.0218474   0.374215
-0.313891   0.35596   -1.15534   1.2568
0.130948   -0.00462286   0.328145   0.379905
-2.41355   2.42469   23.6252   23.8767
0.217349   -0.113046   -2.44691   2.4631
0.147075   0.233793   -14.9846   14.9878
3.04597   4.12671   146.621   146.711
0.521954   0.670072   36.4915   36.5017
-0.00668744   -0.027639   -0.47889   0.499624
1.73573   -1.20079   -4.26603   4.76164
0.0974439   -0.114158   -0.974552   0.995871
-0.572038   -1.26062   5.17819   5.36185
-0.900519   -0.966525   8.56887   8.67122
-0.743086   -1.25957   5.59803   5.78759
0.939713   -13.2699   59.5844   61.0516
0.587127   -9.42315   40.2293   41.3253
1.67436   -0.651939   -3.51566   3.95067
0.824308   0.17568   -1.14341   1.42731
0.023309   -0.213171   -0.228015   0.342718
-0.0487031   -1.18829   12.8546   12.9191
-0.247345   0.388328   -32.9388   32.9423
-0.926885   0.199031   -13.615   13.6487
0.358477   0.383304   -15.4509   15.4605
0.436349   -0.0378322   8.23842   8.25123
-0.232333   0.180413   5.29468   5.30468
0.415607   -0.282989   12.6751   12.6947
-0.211108   0.135126   7.49512   7.50061
0.0250435   0.102977   1.60255   1.6121
0.161103   2.40899   7.4489   7.83165
0.541645   3.06321   7.23277   7.87458
0.542934   1.71635   6.39388   6.64394
-0.0679314   -0.458837   0.758461   0.899939
-0.220125   -0.177436   -0.0607793   0.321111
0.0232637   0.0869349   0.212542   0.269728
-0.197175   -0.194708   0.0749302   0.319192
0.543793   0.487476   -2.34496   2.62917
0.105241   0.442272   -0.897778   1.01596
1.82444   2.99097   -10.4634   11.0742
-0.515016   0.580047   -4.36277   4.52943
-2.13487   -0.229802   -6.13713   6.50341
-0.308024   0.169956   -0.665397   0.765504
-1.39863   0.166168   -3.28605   3.5779
-0.353031   0.524763   -3.91368   3.96691
-0.261819   -0.247641   -2.60365   2.63217
-0.818386   -0.266457   -4.01284   4.10647
-1.30314   -0.0145132   -10.4093   10.4915
-0.73006   -0.243095   -3.30767   3.39886
-1.27784   -1.69981   -12.7563   12.9331
0.104147   0.0168613   -0.894421   0.911373
-0.142237   -0.0312526   -3.92178   3.92697
0.401015   -0.885365   -15.6529   15.6836
0.347468   -0.666457   -11.0874   11.1137
0.0946234   0.101809   -3.51556   3.52108
-0.341707   -0.237736   2.192   2.23554
-0.13756   -0.216589   1.68031   1.77002
-0.255918   -0.101262   4.17575   4.18713
-1.02078   -0.170033   10.9059   10.995
-0.675411   0.473145   10.5159   10.5492
-1.88593   2.08242   22.3706   22.5468
-0.0985747   0.440062   14.7965   14.8331
-0.757229   0.127047   11.2754   11.3124
-0.959923   0.554514   0.239505   1.23851
-0.484568   -0.628252   -4.10726   4.21268
1.05176   -0.759542   -49.1443   49.1639
0.221379   -0.0329822   -6.06923   6.07496
-0.0581297   -0.0374847   -0.870277   0.884108
0.0937403   0.0818738   -3.04556   3.05129
0.471335   -0.265812   -14.3085   14.3194
-0.0202   1.49122   69.8993   69.9153
0.0989459   -0.0168875   0.0302346   0.104831
0.302548   0.0435501   -0.123733   0.329761
-0.0798677   -0.596174   0.360276   0.714899
0.075251   0.0203207   0.0755428   0.176811
0.64147   -0.503108   1.53208   1.80432
-0.0493106   -0.295048   0.364095   0.491457
-0.0466684   -0.120254   -0.0579183   0.198679
0.284195   -1.08268   0.694983   1.32493
0.0121338   -0.0835578   0.560666   0.583914
-0.184267   -0.232275   0.723375   0.794139
0.0554684   0.0689857   0.326093   0.365585
0.419638   -2.15668   8.22644   8.51479
-0.424573   -0.0926517   -33.29   33.2931
-0.126487   0.0941096   -5.59004   5.59401
0.202036   0.0255778   -0.304167   0.391752
0.731334   -0.408365   -1.6568   1.86174
-0.0428675   -1.25548   14.8017   14.8555
0.0377432   -0.934459   15.6027   15.6313
-0.0861412   0.00401472   0.115212   0.14391
-0.000136964   0.110928   0.150995   0.187362
0.25818   -0.163143   -3.74753   3.87557
0.148346   0.184403   -0.903275   0.944138
0.0189066   0.00622879   -1.15788   1.15805
-0.265595   -0.284261   -20.5657   20.5698
0.0216775   -0.125528   -5.83756   5.84061
-0.491243   0.205576   -22.5182   22.525
-0.117359   0.0519764   -6.99534   6.99791
0.00165224   0.789121   -38.3075   38.3159
0.00828049   0.0261734   -0.0162169   0.0318842
0.0158811   -0.0200983   -0.555069   0.55566
0.38918   -0.121999   -8.89556   8.90491
0.406359   0.30932   -5.22694   5.25183
-0.0205684   -0.0177054   0.342702   0.343775
0.0663546   -0.280018   1.23447   1.26757
-0.747052   -0.305008   12.6622   12.6879
-0.801817   -0.184322   13.397   13.4222
0.0651655   0.187847   0.944348   0.975093
0.231441   0.529671   1.13604   1.28226
0.309904   2.58949   8.14747   8.55583
0.497016   1.62118   5.29593   5.56251
0.13701   0.453417   0.910125   1.02601
0.276975   0.52531   1.37353   1.49641
-0.407545   0.657373   1.518   1.70369
-0.816733   1.65766   3.86715   4.286
0.0742012   0.226589   0.0860564   0.253484
-0.0218597   0.523795   0.267678   0.588635
-0.20393   0.341521   0.288431   0.491341
-0.170468   0.107487   0.12136   0.235247
0.144361   1.74009   -3.95003   4.31874
1.31856   0.495065   -3.18965   3.48677
0.116382   0.0492635   -0.401117   0.420555
0.112825   0.374993   -1.26467   1.33125
-0.0385312   0.343954   -2.01405   2.04834
-0.322729   0.151853   -0.461087   0.582936
-0.946643   0.416795   -1.7453   2.02877
-0.959734   0.136664   -1.08402   1.45426
-0.0984473   0.0287194   -0.187391   0.213616
-0.215259   0.132842   -2.50453   2.51727
-0.0934844   -0.0312827   -0.87684   0.882364
-0.306911   -0.497907   -2.08045   2.16561
-0.00545613   -0.615957   -3.71495   3.76826
0.0569266   -0.150911   -7.56236   7.56537
0.440706   -0.120277   -12.6304   12.6394
0.0415478   0.0766727   -1.59019   1.59258
1.77125   -2.09936   -114.611   114.647
0.53447   -0.528451   -27.4991   27.5098
0.0167198   0.0849115   -1.25058   1.25357
-0.0212375   -0.0416889   -0.579463   0.597868
-0.50468   -0.551234   -2.817   3.06217
-0.0899321   0.10943   -0.326537   0.382321
0.17876   -0.432142   0.375541   0.615802
0.533539   -0.65067   1.00814   1.32055
-0.130542   -0.00906099   1.87393   2.10036
-0.218396   0.158688   0.489422   0.576101
-0.227675   -0.375076   1.63733   1.69511
-0.17933   -0.157078   0.660466   0.702174
-0.0143262   0.00977658   0.479106   0.47942
-0.367867   -0.351329   7.10892   7.12709
-0.0486636   -0.0105065   2.47294   2.47344
0.0569462   0.0814351   2.28949   2.29165
0.253636   0.593764   24.2065   24.2151
0.307639   -0.0515517   -0.786521   0.846118
1.98155   -0.685123   -5.33858   5.73553
0.0144041   -0.793455   3.66876   3.75361
-0.0872336   -3.81387   16.4856   16.9213
0.0498706   -0.583784   2.86246   2.92181
0.279988   -1.20252   5.62733   5.76119
-0.0153479   0.0462696   -0.257326   0.261903
0.0116338   0.0468843   -0.00646561   0.0487369
0.229996   0.154933   -10.7327   10.7363
0.134468   0.0738334   -11.2306   11.2316
0.0824038   0.112011   -2.76432   2.76781
-0.0355804   0.101086   -0.959169   0.965137
0.10957   0.435257   -4.98344   5.00361
-0.0113439   -0.0108447   0.611074   0.611276
0.354207   -0.0602114   11.5249   11.5305
0.0300667   -0.0982526   3.51932   3.52082
-0.0645094   -0.000678646   3.38081   3.38143
-0.132967   0.231971   0.7332   0.780431
-0.24264   0.93429   2.66618   2.83554
-0.324871   0.85181   2.96277   3.103
0.0741429   0.728488   1.94566   2.08357
0.163264   1.65238   4.81567   5.09389
0.508299   3.6217   11.0221   11.613
-0.130826   -0.078619   0.00199602   0.152645
-0.736209   -0.353991   0.319516   0.877157
0.019309   0.00281905   0.0364725   0.0413645
-0.217732   0.162021   0.422272   0.501968
-0.158284   -0.0458934   -0.1207   0.247403
0.198423   -0.185959   0.042339   0.308585
-0.164359   0.163295   -0.36385   0.431354
-0.281365   0.0741675   -0.478241   0.559805
-0.00204544   0.0525826   -0.184231   0.191599
0.339411   0.39171   -2.61467   2.66554
-0.062583   0.213145   -0.358247   0.421531
-0.0601229   0.0870963   -0.406492   0.420043
-0.187305   0.246678   -2.10871   2.13133
-0.288274   0.251516   -3.6454   3.66542
-0.300892   0.0549151   -2.01951   2.04254
-0.457051   0.214249   -2.64645   2.69416
-0.0895193   -0.280459   -0.816186   0.867659
-0.297837   -0.41274   -1.65255   1.72916
-0.446912   -0.350646   -15.9291   15.9393
0.00354238   0.0074005   -0.163802   0.164007
-0.0136356   -0.0715192   -0.644893   0.663828
0.518166   0.0867478   -1.53586   1.62923
-0.152176   -0.0314904   0.0544213   0.164654
-0.0126234   -0.0876072   0.0377474   0.0962249
-0.274805   -0.0430136   2.90445   2.91774
-0.25573   0.0119385   4.23986   4.24758
0.0467916   -0.0146237   0.654693   0.656526
-0.0298594   -0.122973   0.62155   0.634301
-0.34298   -0.370081   1.91103   1.98144
-1.31585   -1.57551   10.6102   10.8079
0.0172177   0.217273   -3.97849   3.98446
-0.0295353   0.018741   -1.91052   1.91084
-0.0181816   -0.0215829   -0.350031   0.351166
0.0893172   0.127718   -1.31203   1.32125
0.147889   0.236889   10.9141   10.9176
0.249421   0.150552   12.4091   12.4125
0.0663694   -0.0851043   0.108159   0.152794
0.172787   -0.237449   0.04198   0.296648
-0.0883973   -0.107682   0.625155   0.64049
-0.0120534   -0.320522   1.4584   1.49325
-0.047399   -2.62304   11.0379   11.3454
-0.0246469   -1.43383   6.47998   6.63676
0.0290874   0.0625832   -3.56912   3.56979
1.04891   -0.432871   -1.49507   1.87692
0.40425   -0.0950797   -0.472289   0.6289
0.170059   -0.256917   5.10212   5.11141
0.0671869   -0.235476   2.76321   2.77404
-0.29302   -0.487298   -11.0574   11.1117
0.0288063   -0.0738519   -0.962006   0.975305
-0.0554068   0.02654   -3.80023   3.80073
-0.0707074   0.108278   -3.80217   3.80437
-0.0692331   0.0140511   -0.67409   0.677782
-0.000300687   0.0320553   -0.867263   0.867855
-0.447296   -0.384036   22.4794   22.4871
-0.580153   -0.468144   23.2481   23.2601
-0.203814   -0.105045   7.38178   7.38534
-0.0741761   -0.0923405   1.90705   1.91072
-0.282746   -0.251153   12.9687   12.9742
-0.390055   -0.219777   11.967   11.9753
0.0322375   -0.0124626   0.0763043   0.083767
-0.127245   -0.0272579   0.544397   0.559734
0.0409244   0.266959   0.752385   0.799391
0.121148   2.44847   7.83496   8.20953
-0.0409164   0.0299113   0.133966   0.143233
0.0998768   0.162115   0.630793   0.658905
-0.00157492   0.0902014   0.399245   0.409311
0.114332   0.571736   1.46451   1.57631
0.0861289   0.0836202   0.419363   0.436206
0.440224   0.569308   1.58475   1.7405
0.0103236   -0.0214276   0.0979759   0.100822
0.157821   0.208482   0.941842   0.977465
0.210293   0.136207   0.44038   0.506666
0.0797461   0.177312   0.443087   0.483864
-0.00159403   0.23934   -0.202269   0.313367
0.0614979   0.043419   -0.029122   0.0807174
0.034607   0.0434775   -0.772097   0.774094
-0.0037069   0.0783282   -0.190466   0.205977
-0.023049   0.125563   -0.732191   0.743237
0.00237484   -0.0343997   -0.292414   0.29444
-0.110006   0.0919603   -0.519245   0.538678
-0.0879579   -0.0134624   -0.127528   0.155503
-0.240376   0.124314   -1.04276   1.0773
-0.0424024   0.0701666   -0.650908   0.656051
-0.119394   -0.150343   -0.766403   0.790083
-0.216042   -0.230833   -2.17779   2.20062
0.214239   0.115182   -19.3409   19.3652
0.162659   0.0432239   -4.62179   4.62695
0.013396   -0.110393   -1.06435   1.07921
-0.042933   -0.105122   0.453206   0.467215
0.0572799   -0.0350505   0.110476   0.129285
-0.0713232   0.498288   1.40453   1.492
-0.0238815   0.284002   1.14594   1.18085
0.0811615   0.200039   0.606706   0.643969
0.219255   0.531202   2.40246   2.47024
0.0535836   0.0612754   4.27723   4.278
0.0248634   0.0607595   0.674128   0.677317
0.0541905   -0.0511212   0.728   0.731802
-0.011557   -0.00382084   0.00031854   0.0121764
0.103164   -0.107559   0.577055   0.59599
-0.0357656   -0.0896253   0.271339   0.287988
-0.0381897   -0.0272149   0.142142   0.149678
-0.00528309   0.114037   0.18732   0.219365
-0.00115534   0.214907   0.569415   0.608621
-0.0319382   0.351851   1.54151   1.58147
0.0292397   0.0470395   0.12086   0.132947
-0.109724   0.240943   1.07157   1.10379
-0.032772   0.0648095   -11.0378   11.078
0.00322285   -0.122932   -1.06828   1.07533
0.0174802   0.014779   -1.0019   1.00216
0.167385   -0.531148   0.90703   1.06435
0.0138899   -0.0161903   0.0032295   0.0215751
0.0447941   -0.0849073   0.723727   0.730066
0.0847187   -0.0248699   0.197298   0.216154
-1.0   -1.0   -1.0   -1.0
0.903331   -0.590102   -5.73867   5.86006
-0.502584   -1.36933   -0.428595   1.5267
-0.283619   1.04161   3.46275   3.62981
-1.07685   0.126382   -13.8552   13.8982
-1.03015   1.16034   -32.3987   32.4494
-0.740075   0.394204   -24.6228   24.6549
-0.398948   0.0820842   -13.4547   13.4616
-0.144537   0.271829   -12.459   12.4636
-0.092785   1.15729   -35.9075   35.9265
0.473772   0.855783   -0.246121   1.01827
-0.150282   0.146942   -0.11749   0.278317
-0.806633   0.862379   1.45419   1.87843
0.348619   0.409179   1.11364   1.24444
-0.0199878   -0.0496123   0.0899973   0.174471
-0.0107439   0.207095   0.229687   0.33947
-2.74799   6.9444   16.1115   17.783
-1.02125   1.10493   3.39058   3.82625
-1.72583   1.55151   5.9003   6.34182
-0.3984   -0.184956   1.90374   1.95873
0.465247   -1.41626   92.5579   92.5712
0.168437   -1.35133   76.8235   76.8357
1.39186   0.00687703   11.34   11.4636
0.255951   -0.184364   5.67626   5.76192
1.41862   0.0197907   6.14064   6.37206
0.225238   0.499904   -0.066716   0.569708
-0.81717   0.397082   0.0169225   1.03414
-0.980903   0.515728   -1.84376   2.15571
-0.970364   -0.265163   -4.61893   4.72926
-1.15944   -0.00509895   -5.83197   5.94774
-0.0478605   -0.507067   -19.7752   19.7822
-0.450855   -0.0913064   -11.5897   11.5996
0.321089   -0.161585   -18.1665   18.1768
0.2852   -0.578797   -5.68369   5.7219
0.236877   -0.714049   -4.92049   4.97962
0.142107   -0.452027   40.3022   40.3159
-0.603537   -1.14193   22.2584   22.3156
0.2703   -0.111103   4.86603   4.8768
-0.244023   0.107109   1.22472   1.26113
0.627257   0.226805   -0.60111   0.908683
-0.182459   0.0291305   -0.235968   0.330606
-0.186395   0.309722   -1.91805   1.9568
0.76688   -1.22981   8.04644   8.17712
0.253411   -1.30115   3.78161   4.00964
-0.437209   -3.26812   10.4483   10.9965
0.357289   -1.90052   8.25896   8.53407
0.167995   -1.08855   1.42341   1.8052
0.280038   -0.130855   -1.83753   1.92764
0.482778   0.123156   -0.922834   1.05799
-0.103899   -0.0656175   -1.06231   1.07846
0.552642   -0.330395   -2.58912   2.82816
-0.145261   -0.0172318   -3.9513   3.95647
0.318803   0.02696   0.820755   1.28794
-0.0544205   0.365988   0.522114   0.654974
0.657716   1.01536   43.6224   43.642
-0.679254   -0.127695   1.33854   1.5129
0.365964   -0.143434   -22.9926   23.0151
0.364379   0.272066   -8.55917   8.57238
-0.034554   -0.163671   -0.209063   0.301943
1.23391   -1.152   -1.1528   2.10293
0.915362   -0.820759   -1.43114   1.95023
0.610117   0.662991   0.334446   0.971151
-0.0855949   0.142174   -0.0218874   0.217942
0.0662365   -0.215003   0.399545   0.479301
-0.214574   0.281846   -13.7583   13.7717
0.0279131   -0.162816   -1.29437   1.39514
0.0247989   0.509832   1.65656   1.80235
-0.770564   0.36381   -11.8241   11.8919
0.360311   -0.179833   -7.46851   7.48066
0.16051   0.100267   -0.54308   0.591805
0.24699   0.105652   -0.351879   0.464182
0.453057   0.415825   -0.19197   0.659169
-0.218362   0.0959031   2.57975   2.75542
-0.150051   0.890245   4.02747   4.23301
0.498907   -0.684642   7.70908   7.75674
0.107439   -0.499675   -42.2104   42.2239
0.527071   -0.00206623   -67.337   67.3455
-0.10217   0.0960546   -2.71589   2.72308
0.102577   -0.181972   -2.14119   2.15588
0.94698   -0.763203   -0.567135   1.34921
-0.645108   -0.278088   2.17322   2.2882
0.437073   0.218326   0.764981   0.918354
0.116549   -0.596294   18.3707   18.3812
-0.48849   -0.670345   21.9926   22.0138
-0.289194   -0.424937   8.66773   8.68407
0.428164   0.273232   1.62204   1.70542
-0.58556   -0.343785   3.23352   3.43505
-0.94004   -0.52394   7.67757   7.75389
-0.106787   0.0607059   0.579811   0.608891
-0.673331   -0.755995   0.963398   1.40446
-1.74218   -2.87857   1.42529   3.68735
-1.16943   -1.02778   1.14818   1.93951
-0.161063   -0.00688778   -2.60604   2.61475
0.579108   -0.227146   5.82851   5.86328
0.650148   -0.0796078   45.8906   45.898
-0.0058863   -0.162463   2.76171   2.77001
-0.279809   0.179285   -0.247564   0.437269
-0.0717194   1.11408   -0.0152866   1.12518
0.249775   0.699517   0.723898   1.04653
-0.0788029   1.56049   4.17882   4.46356
0.0252187   2.86652   9.56884   9.98998
-0.943991   2.08119   5.6359   6.0832
-0.271412   2.13351   4.40271   4.90193
-4.25464   7.61047   19.4548   21.3197
-0.666611   0.441004   1.37994   1.60081
0.377915   0.0952989   37.7392   37.7529
0.244083   0.0193004   1.12473   1.1595
-0.357752   0.120949   0.808163   0.902896
0.0622867   0.236769   1.51758   1.54352
1.01856   0.997637   2.49075   2.87334
-3.10921   1.05194   0.950057   3.45312
0.242996   1.51983   -0.615727   1.72967
0.156856   0.982998   0.248217   1.13852
0.163006   1.27335   -2.13926   2.49878
-0.636493   1.25769   -1.15356   1.82677
-0.0885188   -0.0994416   -0.270858   0.332518
-0.938113   -0.0499342   -3.08967   3.23235
-0.0120529   -0.00331307   -0.419038   0.441847
-0.309703   0.496005   -2.00442   2.09263
-2.19715   -0.204655   -7.58053   7.8964
-0.707621   0.208702   -15.12   15.1386
-0.46483   -0.534167   -13.1059   13.1258
-0.235381   -2.79636   -8.03818   8.5151
-0.188312   -2.55179   -5.6957   6.24561
-0.0874139   -0.307073   -0.165201   0.385625
-0.066326   -0.11061   -0.27395   0.987154
-0.484949   -1.10393   -0.558068   1.62729
-1.93053   -2.3354   0.246973   3.04328
-0.146227   0.138711   1.38414   1.40568
0.155839   0.21781   -0.263442   0.40076
0.33991   -2.79572   -16.5437   16.7823
0.823727   0.708356   1.52864   1.88057
0.142208   -0.427038   0.894133   1.01071
1.2058   0.37581   2.80494   3.07934
0.273508   -0.144103   1.6244   1.65944
0.192463   -4.33087   13.8241   14.5183
0.0123589   -0.165679   0.519854   0.563321
0.0674962   -1.28648   5.67812   5.89754
0.206517   -0.569299   1.65317   1.76612
0.295815   -0.473177   1.99319   2.07454
1.19239   -0.150185   -0.136765   1.21759
-0.023178   -0.0653729   0.0865137   0.178256
1.07518   0.480482   -4.0003   4.2743
-0.521182   0.744794   -0.87583   1.27
0.268042   -0.0801861   -0.985271   1.03369
0.328875   -0.0904781   -9.10281   9.11027
-0.116936   -0.0968495   0.0203936   0.207243
0.0560058   0.115363   0.400547   1.02941
0.253748   0.0738055   -0.169117   0.343389
0.206701   0.0468447   1.21296   1.54886
-0.764019   -0.139168   5.09391   5.15466
-0.0600212   0.462967   4.67321   4.69854
-0.0280963   -0.60177   2.37464   2.49911
0.0391294   0.164955   0.75797   0.789138
-0.145051   -0.525538   0.583642   1.23315
-0.183026   -0.0780851   0.320371   0.402135
0.0275295   0.10066   -0.24942   0.30427
0.371157   -0.231611   -0.93916   1.04542
0.176135   -0.270168   -7.96377   7.98557
0.411566   0.0634921   -3.25246   3.28198
-0.0920448   0.14872   -14.1228   14.1325
-0.532037   0.00980002   9.51488   9.53077
0.61577   0.172829   -18.1135   18.1253
-0.0826329   -0.251541   -5.19702   5.20563
1.60721   0.174135   -10.3315   10.4582
-0.0657538   -0.0632248   -1.11065   1.12309
0.389344   -0.517126   -1.09248   1.2775
1.16489   -1.09859   -2.08944   2.67904
0.474638   -0.741169   -1.38253   1.64483
0.976577   -0.40865   -1.07772   1.51712
1.5001   -1.67881   0.591567   2.50978
0.889569   0.480555   0.444998   1.11345
0.990358   -0.400727   0.34177   1.46238
-0.238591   0.182665   0.647602   0.870228
-0.400222   0.58986   -2.22712   2.39077
-0.148907   0.190347   -29.8464   29.8622
0.191017   0.0385687   -7.36879   7.37268
-0.0763042   -0.0780121   -0.186617   0.25732
-0.987031   -0.63023   -6.6969   6.81671
-0.200831   0.137905   0.39981   0.488547
-0.0163833   -0.593579   0.782878   0.992463
0.140574   0.287937   -0.208487   0.406959
0.172819   0.0391004   -5.64305   5.64755
-0.471112   0.055271   -1.27767   1.37
0.285489   -0.0417487   3.27406   3.28971
0.572291   0.90844   49.0671   49.0813
0.238185   -0.287921   37.3937   37.3989
-0.220373   0.229133   32.5046   32.5099
-0.312173   -0.265265   4.20909   4.23128
-0.0259798   -0.492056   1.17617   1.36744
0.310834   -1.00945   0.333557   1.21267
-0.245957   -0.288745   -0.0734674   0.410786
-0.0226261   -1.10862   0.53612   1.32691
0.25904   -0.321614   0.481412   0.649441
0.339329   -0.222307   -1.48433   1.61723
-1.40614   -1.35694   -0.119623   2.02001
0.123   -1.1154   -6.89545   7.00386
-0.364091   -0.421368   10.344   10.3709
0.190651   -0.283572   12.64   12.6544
0.601702   0.16732   -2.55118   2.67323
-0.715232   -1.88318   -10.318   10.5128
-0.202022   -0.373249   -2.04461   2.08819
0.27626   0.392896   -24.3344   24.3396
0.506875   -0.283191   -40.479   40.4834
-0.128965   -0.164568   -8.4713   8.47387
-0.627853   0.472746   4.07382   4.14894
-0.221491   0.254178   1.48521   1.523
0.0636053   0.192545   7.30481   7.30895
0.0251854   0.0496932   10.9052   10.9063
0.0543288   -0.255404   -5.26853   5.27684
-0.210872   0.10693   -6.55371   6.55946
-0.228333   0.117443   -9.07901   9.08264
0.0184907   0.0170008   -0.616319   0.616831
-0.144715   0.440301   0.00746028   0.463533
0.0283578   0.152228   -0.0108133   0.155223
-0.0177699   0.216883   -0.372616   0.431505
0.0702923   0.286827   0.171102   0.341301
-0.0867906   0.193661   0.106382   0.237391
0.0103705   0.41335   0.158494   0.442816
-0.025377   0.0877419   -0.00647418   0.0915672
0.131886   0.134277   0.0248541   0.189847
-1.15771   2.17845   5.92324   6.41644
-0.115693   0.238834   0.533015   0.595426
-0.0218218   2.36459   7.09614   7.48107
-0.136598   2.94397   8.23733   8.74979
-0.15467   0.367979   1.10261   1.18091
-0.849778   1.46647   4.17415   4.50729
0.00703812   0.0284508   0.0978359   0.102131
-0.57469   4.71223   15.8021   16.4997
-0.150645   0.270733   0.593524   0.669523
-0.0636155   0.00805792   0.173762   0.185217
-0.904741   1.74184   4.72936   5.12049
-1.49515   2.69959   7.05854   7.70365
-0.459596   0.446976   2.54231   2.6219
-0.0327772   0.0708719   0.503463   0.509482
0.449733   -0.80874   93.6425   93.6518
0.27782   -0.444139   16.3092   16.3176
0.326142   -0.317642   16.2817   16.288
0.303555   0.126329   4.15775   4.17073
0.0327549   0.0695338   1.52091   1.52285
0.248931   -0.519786   12.2276   12.2412
0.118843   -0.541327   12.5404   12.5527
-0.355717   0.553845   0.231568   0.857041
-0.114242   -0.157366   0.201614   0.280113
-0.679304   0.268285   0.105388   0.737928
0.00478636   0.40017   -0.325029   0.534118
0.20477   0.340419   -0.571312   0.709714
0.328059   0.209698   -0.904644   0.984874
0.0526307   0.122337   -0.28268   0.312481
-1.37852   0.706852   -3.71164   4.02197
-0.123674   0.0450346   -0.23327   0.26784
-0.0547201   0.0435905   -0.0677612   0.0973961
-0.129567   0.190645   -0.464637   0.518673
-0.215302   0.297554   -0.733327   0.82016
-0.0152568   -0.0948548   -0.648153   0.655234
0.00548868   -0.130224   -0.271189   0.300885
0.115727   -0.143954   -4.26266   4.26666
0.976669   -1.06787   -92.0815   92.0928
-0.0086113   -0.874069   -1.5107   1.75093
-0.0245551   -0.650114   -2.01364   2.12073
0.0465012   0.066826   -0.098795   0.128018
0.281963   0.104318   -0.742424   0.800986
-0.000746742   -0.425881   -0.847483   0.958687
0.0727003   -0.628203   -1.14545   1.31585
0.580502   -0.800518   -3.0093   3.1676
0.0229368   -0.103978   -0.353841   0.369514
0.458346   -4.22653   -8.23283   9.2657
0.469007   -3.57022   -6.77103   7.66898
0.2176   -0.453214   -0.495287   0.719404
0.592663   -0.924698   -1.41061   1.79321
0.156618   -0.466486   -0.65473   0.830837
0.194378   -0.0992505   0.00680962   0.259152
-0.0334789   -0.0145183   0.352263   0.354148
-0.0183455   -0.234928   6.11521   6.11975
0.0795498   0.471349   6.16387   6.18238
0.0157612   0.0155266   0.0935745   0.0961544
-0.431793   -0.0644986   0.35712   0.564039
-0.275495   -0.152243   0.29186   0.429252
-0.0183979   -0.136183   -0.0126658   0.138003
-0.188559   -0.172428   -0.0842207   0.269034
0.11607   0.111322   -0.0136876   0.161407
0.0454753   0.0721825   -0.122546   0.149318
0.00116142   -0.164874   -0.558964   0.582774
0.209509   -0.389724   -1.30346   1.37652
1.06683   -0.601042   6.49327   6.60919
0.174477   -0.291287   2.14203   2.17326
0.627073   -0.358103   4.89125   4.94623
0.433923   -0.0867062   1.53878   1.60722
0.743447   -0.559821   8.24467   8.29703
-0.0683966   -0.166853   0.927821   0.945182
2.01515   -2.74739   16.4309   16.7805
0.226374   -0.328347   2.15576   2.19234
-0.204964   -0.392034   0.679786   0.822976
-0.0025166   -0.0118106   0.109296   0.177683
-0.148097   -0.31817   0.611897   0.705396
0.479604   -0.176577   -0.386622   0.64084
0.265884   -0.136232   -0.11501   0.320126
0.299465   0.0759169   -0.396141   0.502364
0.0111318   -0.0115502   0.00700184   0.0175028
-0.111295   -0.145067   0.0352025   0.232701
0.0565299   -0.0915372   0.0149599   0.176857
